207,축하해요 자랑스러운 내 가수
208,정말 대단하고 자랑스럽습니다! 앞으로도 음악 계속 해주세요!
209,방탄소년단 팬으로서 너무 자랑스러워요ㅠㅠㅠㅠㅠ 방탄 보라해
210,받을만하지ㅠㅠ 자랑스럽다
211,진짜 너무나도 자랑스럽네요.
212,다 떠나서 방탄 노래가 너무좋다
213,캬~~~~~~~~
214,군대면제
215,군대면제도 해줘야지
216,미국의 전문가들과 언론들 논평을 보면 북한 비핵화 믿는 사람은 없다... 블룸버거 통신은 문재앙을 북한 김정은의 수석 대변인이라고 논평했다... 미국 CBS에서는 김정은의 우편 배달부라고 했다... 빨갱이스런 문재앙이 악취나는 인간을 청소부도 아닌 교육부 장관에 임명했다. 정말 역겹다.
217,개인적으로는 게임계에서도 문화훈장을 받아야 한다고 생각합니다. 게임도 우리나라를 알리는데에 꽤나 큰 공헌을 했잖아요?예를 들면 홍진호라던가예를 들면 홍진호라던가
218,최연소..최초..이런거 다하네 우리방탄소년단!! 너무 자랑스럽고 매일이 축제야
219,예술은 자유롭게 두어야 가장 발전한다..........개나 소나 다받는 훈장을 정치적 도구로 이용하지 마라
220,문화훈장 진짜 대박이다 ....ㅠㅠ 자랑스럽다 방탄소년단
221,반박불가 ....충분히 받을만한 그룹입니다 방탄소년단 문화훈장 축하합니다 얼쑤 지화자좋다~
222,채널 a기자넘이 옛날에 우리나라 노래는 않좋았다고 씨부리네..그냥 bts에 대해서 좋은말만 씨부리면 되제
223,"김남준 김석진 민윤기 정호석 박지민 김태형 전정국 BTS 방탄 화이팅 부담감이 점점 커져가고 있을 거라고 생각해요. 하지만 무슨 일이 있어도 아미는 방탄편이에요. 무서워하지도, 무거워하지도 말고 소신대로 나아가기를 바라요! 늘 응원하고 있어요. 훈장 받게 된 거 정말 축하해요~"
224,왜케 배아픈 인간들이 많아 받을만 하니까 받는거지 꼬일대로 꼬인 인간들
225,이거 하나는 결정 잘했네..
226,"Это невероятно!Для наших мальчиков нет ничего невозможного.Я горжусь,что иду с ними по одному пути."
227,보라해요~
228,방탄소년단 너무 축하해요 항상 자랑스럽고 항상 응원할게요
229,앗 오타ㅋㅋㅋ방탄소년단 정말 멋집니다. 앞으로도 더 잘 되길 바래요^^
231,우와 혹시나 해서 예매했는데 수상하러 오겠지? 넘 좋다 ㅠㅠㅠㅠ
232,줄만하고 받을만하지 않나. 외국인들이 떼창하는 거 보면 신기방기
233,Omg orgullosa
234,"An extraordinary achievement! What an honor, congratulations BTS!!!"
235,안티들이 나대는 이유가 있었네
237,BTS 이 나이 어린 친구들을 존경하고 싶으다♡
238,지금 방탄오빠들 너무 잘하고 있어줘서 고마워요~ 다치지 말고 잘 마무리 하고 와요!^^ 저를 항상 웃을 수 있게 해줘서 고마워요♥♥
239,헐 대박 진짜 축하해!!!!!
242,저는 버디지만 방탄소년단 분들 진심 축하드립니다★
243,방탄소년단 쩌 쩔어 축하해
